id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,person_id,name
tm450512,Pinky Memsaab,MOVIE,"The lives of a gullible maid; a beautiful socialite; an ambitious investment banker and a happy go lucky chauffeur are entwined together in Dubai, in this bitter-sweet tale of self discovery.",2018,MA,124,"['drama', 'family']",['PK'],,tt8529070,6.3,527.0,0.632,9.2,1015547,Shazia Ali Khan
tm415245,Crossroads: One Two Jaga,MOVIE,"In the outskirts and back-alleys of Kuala Lumpur, several individuals with money problems struggle to get their lives straight, find their paths unexpectedly intersecting - with fatal results.",2018,MA,80,"['crime', 'drama']",['MY'],,tt6603812,6.5,640.0,0.937,6.3,177534,Namron
tm417488,Mama's Boy,MOVIE,"A comedy about  a gang leader ( Chico ) who gets into a fight and  is seriously injured, after which he is transferred to the hospital in a critical condition where he needs a heart transplant. At the same time, the mother of another young man ( Hesham Maged )  dies and doctors resort to transferring her heart to the  gang leader to save his life, but he starts acting in a motherly way towards the young man.",2018,PG,104,['comedy'],['EG'],,tt8665900,6.1,1020.0,2.255,6.1,357267,Amr Salah
tm370781,Natalia Valdebenito: El especial,MOVIE,"A Chilean comedian fuses activism with irreverence for a stand-up set filled with jokes about misogyny, reproductive rights and respecting women.",2018,R,76,['comedy'],['CL'],,tt7663776,5.0,84.0,1.031,7.3,211560,Raúl Campos
tm370781,Natalia Valdebenito: El especial,MOVIE,"A Chilean comedian fuses activism with irreverence for a stand-up set filled with jokes about misogyny, reproductive rights and respecting women.",2018,R,76,['comedy'],['CL'],,tt7663776,5.0,84.0,1.031,7.3,590250,Jan Suter
tm362878,Dilan 1990,MOVIE,"At a Bandung high school, charming and rebellious Dilan vies for the affections of shy new student Milea.",2018,MA,109,"['drama', 'romance']",['ID'],,tt7843946,7.0,3332.0,4.878,7.5,236243,Fajar Bustomi
tm362878,Dilan 1990,MOVIE,"At a Bandung high school, charming and rebellious Dilan vies for the affections of shy new student Milea.",2018,MA,109,"['drama', 'romance']",['ID'],,tt7843946,7.0,3332.0,4.878,7.5,698269,Pidi Baiq
tm358370,Love and Shukla,MOVIE,"A sexually inexperienced rickshaw driver struggles to build intimacy with his shy new wife in their tiny, overcrowded quarters.",2017,PG,117,"['romance', 'comedy', 'drama']",['IN'],,tt7647198,7.3,960.0,1.695,8.2,788311,Siddhartha Jatla
tm369453,Mau Nieto: viviendo sobrio… desde el bar,MOVIE,"Performing at a bar, Mexican stand-up comedian Mau Nieto dishes on his modest upbringing, his failed relationships and his attempts to stay sober.",2018,R,57,['comedy'],['MX'],,tt7607492,6.7,81.0,1.4,6.2,211560,Raúl Campos
tm369453,Mau Nieto: viviendo sobrio… desde el bar,MOVIE,"Performing at a bar, Mexican stand-up comedian Mau Nieto dishes on his modest upbringing, his failed relationships and his attempts to stay sober.",2018,R,57,['comedy'],['MX'],,tt7607492,6.7,81.0,1.4,6.2,590250,Jan Suter
tm358188,Alexis de Anda: Mea Culpa,MOVIE,"Stand-up comedian Alexis de Anda shares thoughts on gynecologists, drugs, and sex.",2017,R,54,['comedy'],['MX'],,tt7587068,4.9,101.0,0.728,4.3,211560,Raúl Campos
tm358188,Alexis de Anda: Mea Culpa,MOVIE,"Stand-up comedian Alexis de Anda shares thoughts on gynecologists, drugs, and sex.",2017,R,54,['comedy'],['MX'],,tt7587068,4.9,101.0,0.728,4.3,590250,Jan Suter
tm478701,Lara and the Beat,MOVIE,"Lara and the Beat is a coming of age movie about the young and beautiful Giwa sisters caught in the center of a financial scandal with their late parents' Media Empire. The sisters are forced out of their privileged bubble, and must learn to build their own future - through music and enterprise - to salvage their family's Legacy.",2018,MA,137,"['drama', 'music', 'romance']",['NG'],,tt7819668,5.8,149.0,1.796,,1596151,Tosin Coker
tm414746,Carlos Ballarta: furia ñera,MOVIE,Mexican comic Carlos Ballarta mocks himself and points out the absurdities of parenthood and how he uses his wife's pregnancies to avoid commitments.,2018,R,62,['comedy'],['MX'],,tt7607318,7.2,213.0,4.29,7.2,211560,Raúl Campos
tm414746,Carlos Ballarta: furia ñera,MOVIE,Mexican comic Carlos Ballarta mocks himself and points out the absurdities of parenthood and how he uses his wife's pregnancies to avoid commitments.,2018,R,62,['comedy'],['MX'],,tt7607318,7.2,213.0,4.29,7.2,590250,Jan Suter
tm429383,Yoo Byung Jae: Discomfort Zone,MOVIE,Daring comedian Yoo Byung-jae connects criticism he's received from the general public to some of the most touchy issues in current Korean society.,2018,PG,54,['comedy'],['KR'],,,,,0.819,6.4,945037,Chung Yeong-joon
tm244473,Blessed Benefit,MOVIE,"Imprisoned on an unfair charge of fraud, a mild-mannered Jordanian contractor discovers that prison has its own rhythms, rules, and economies — and he soon begins to carve out a position for himself in this place where fraud isn’t a crime so much as a way of life.",2017,PG,83,"['drama', 'comedy', 'european']","['NL', 'JO', 'DE']",,tt5161784,6.6,671.0,2.286,6.3,231873,Mahmoud al Massad
tm478654,Salam - The First ****** Nobel Laureate,MOVIE,"""Salam"" is a feature length documentary about the Nobel prize winning Pakistani physicist, Abdus Salam. The film reveals the extraordinary life of the charismatic Abdus Salam, in all its color, vitality and tragedy. It is the story of a man who traversed two worlds with ease: one of science and religion, modernity and tradition, war and peace and obscurity and celebrity. When he won the Nobel prize in 1979, he became the very first Pakistani to achieve this distinction, and only the fourth from the subcontinent. Born in 1926 in a remote village in Punjab, British India, Salam was a child prodigy. He came from humble beginnings, growing up in a small brick house with a large family of eleven. While Salam's legacy looms large in the world of physics, he is largely forgotten in Pakistan because of his faith. Children do not read about him and he is still vilified and maligned by right wing clerics for being a ""Qadiani""-a derogatory term for someone belonging to the Ahmadiyya community. By telling this complex story of a man who due to extremism could not strengthen his people as he so deeply desired, the film draws attention to the state of affairs in the world today, where knowledge is sacrificed at the altar of ignorance and intolerance, depriving the coming generation of all that is precious.",2018,R,75,['documentation'],['US'],,tt7904606,7.8,418.0,1.672,7.3,341469,Anand Kamalakar
tm460198,Catch.er,MOVIE,When an ambitious career woman is found murdered on her wedding anniversary her husband becomes the prime suspect. However a police investigation unearths others in her life who may also have a strong motive.,2017,MA,81,"['crime', 'drama']",['NG'],,tt8607728,4.5,30.0,1.4,6.0,176951,Walter Taylaur
tm404569,Shubh Aarambh,MOVIE,"In the midst of her wedding, a young girl tries to save a 28 year old love marriage, of her future in-laws, which is falling apart.",2017,PG,126,"['comedy', 'drama', 'family']",['IN'],,tt6949882,6.7,124.0,1.676,6.0,853099,Amit Barot
tm321563,A Drowning Man,MOVIE,"Alone and far from home, The Kid makes his way through a strange city looking for the means to get through his day. Surrounded by predators he is forced to make compromises merely to survive, his life of exile grows one day longer.",2017,MA,15,['drama'],"['GB', 'DK', 'GR']",,,,,1.039,5.6,385348,Mahdi Fleifel
tm367613,Mr. Chandramouli,MOVIE,"Raghav, a professional boxer, finds himself in a fix when an unexpected turn of events gets him tangled in a battle between his passion, family and the love of his life.",2018,R,122,"['romance', 'comedy', 'sport']",['IN'],,tt7486356,5.1,236.0,1.062,4.7,281119,Thiru
tm350945,Posesif,MOVIE,A student diver risks her scholastic future and relationship with her father when she dates a moody transfer student consumed by their romance.,2017,PG,102,"['drama', 'comedy', 'romance']",['ID'],,tt7541708,7.4,920.0,4.901,7.8,113012,Edwin
tm438250,"I, Potro",MOVIE,Former Club de Cuervos player Potro returns home to Argentina to crash the wedding of his famous soccer-star brother and confront his estranged family.,2018,PG,50,"['comedy', 'sport']","['MX', 'AR']",,tt9154584,6.2,498.0,4.494,5.9,940069,Marcos Bucay
tm369456,Fakkah Fuzz: Almost Banned,MOVIE,Stand-up comic Fakkah Fuzz mines cross-cultural humor from the experience of growing up as an outspoken Malay man in Singapore.,2018,R,60,['comedy'],['XX'],,tt8507516,4.2,57.0,1.806,4.5,318559,Michael McKay
tm376709,Jani Dueñas: Grandes fracasos de ayer y hoy,MOVIE,"Radio broadcaster, actress and comedian Jani Dueñas brings her acid sense of humor to this stand-up special as she pours out her feelings on issues that are all too universal, from aging to dieting to sex.",2018,R,77,['comedy'],"['US', 'CL', 'MX']",,tt7607260,4.8,71.0,1.061,6.0,211560,Raúl Campos
tm376709,Jani Dueñas: Grandes fracasos de ayer y hoy,MOVIE,"Radio broadcaster, actress and comedian Jani Dueñas brings her acid sense of humor to this stand-up special as she pours out her feelings on issues that are all too universal, from aging to dieting to sex.",2018,R,77,['comedy'],"['US', 'CL', 'MX']",,tt7607260,4.8,71.0,1.061,6.0,590250,Jan Suter
tm316923,Kartini: Princess of Java,MOVIE,A woman of nobility battles patriarchal norms in order to improve educational access for women in early 1900s Indonesian society.,2017,MA,118,"['drama', 'family', 'history', 'european']",['ID'],,tt5882416,7.6,511.0,2.116,8.1,66049,Hanung Bramantyo
tm480647,Ayana,MOVIE,An ambitious software entrepreneur puts everything he has in line to perceive his dreams.,2017,PG,128,"['drama', 'documentation']",['KG'],,tt6891660,7.1,127.0,0.6,,1847911,Gangadhar Salimath
tm450769,Nathicharami,MOVIE,"A widow struggles with the dilemma of her own growing sexual needs, and her desire to remain faithful to the memory of her late husband.",2018,PG,116,['drama'],['IN'],,tt9084890,7.1,320.0,1.623,7.2,1819957,Mansore
tm362737,Facing Mecca,MOVIE,Pensioner Roli comes to Fareed's assistance when the Syrian refugee is faced with the burial of his Muslim wife. Together they stumble into a bewildering forest of Swiss bureaucracy to which Roli finds beautifully simple answer.,2017,MA,25,['drama'],['CH'],,,,,1.608,5.6,270271,Jan-Eric Mack
tm452767,Next Enti?,MOVIE,"Tammy ‘hates boys’ and will only settle for the kind of standards her father sets for her; both with the way he is and the 'knowledge' he imparts her with. Sanju is one of the men she dates, a man-child who refuses to grow up. But when both part ways on such uncertain terms, what brings them together again?",2018,PG,157,"['comedy', 'drama', 'romance']",['XX'],,tt6972212,4.5,163.0,1.344,3.8,62785,Kunal Kohli
tm430666,Hantu Kak Limah,MOVIE,"Kak Limah is discovered dead by villager. Since then, her ghost has been spotted around Kampung Pisang, making the villagers feel restless. Enter Encik Solihin, who tries to help by shooing her ghost away from the village. Husin, Encik Solihin and other villagers trying to overcome this problem. However, the tragedy behind Kak Limah's death has yet to be unveiled.",2018,PG,111,"['horror', 'comedy']",['MY'],,tt8757960,5.6,678.0,2.125,6.9,59161,Mamat Khalid
tm369079,Todd Glass: Act Happy,MOVIE,Try to keep up as comedian Todd Glass delivers rapid-fire stand-up that bounces from his heart attack to his coming out to how to eat a Kit Kat.,2018,R,62,['comedy'],['US'],,tt7752142,5.1,368.0,2.254,5.7,246121,Scott Moran
tm416134,Fernando Sanjiao: Hombre,MOVIE,Argentine actor and comedian Fernando Sanjiao uses humor and impersonations to explore the concepts of masculinity and fatherhood in modern times.,2018,PG,63,['comedy'],['AR'],,tt7607332,6.3,57.0,1.219,6.5,211560,Raúl Campos
tm416134,Fernando Sanjiao: Hombre,MOVIE,Argentine actor and comedian Fernando Sanjiao uses humor and impersonations to explore the concepts of masculinity and fatherhood in modern times.,2018,PG,63,['comedy'],['AR'],,tt7607332,6.3,57.0,1.219,6.5,590250,Jan Suter
tm404828,Yoo Byung Jae: Too Much Information,MOVIE,"""Saturday Night Live Korea"" writer-turned-comedian Yoo Byung-jae lays bare his childhood memories and philosophy on sex in his first stand-up venture.",2018,PG,63,['comedy'],['KR'],,tt8140738,5.3,53.0,0.6,6.3,827772,Yoo Byung-jae
tm321035,Mawlana,MOVIE,"A seemingly traditional journey of a young sheikh in a governmental mosque who moves from leading prayers to becoming a TV celebrity issuing ""fatwas"" that are accepted by millions who have become fans of his as a result of his courage and his attempts to deviate from the usual religious rhetoric in a society heavily influenced by fundamentalism. From Behind the scenes that exposes religion and authority struggle - Mawlana is a movie that defy boundaries.",2017,MA,130,"['thriller', 'drama']",['EG'],,tt6127024,6.9,864.0,1.577,6.4,439446,Magdy Ahmed Aly
tm361633,Potato Potahto,MOVIE,"A divorced couple who decide to share equal space in their ex-matrimonial home soon realize that the ingenious idea is easier said than done. Bent on flexing their egos and scoring points, the two implore various hilarious tactics that soon inflames emotions and turns an already complicated situation into a roller coaster ride.",2017,R,104,['comedy'],['GH'],,tt6950250,4.1,212.0,1.829,2.8,363906,Shirley Frimpong-Manso
tm368006,Harith Iskander: I Told You So,MOVIE,"Malaysian stand-up comedy icon Harith Iskander takes the stage in Kuala Lumpur to talk about Singapore, a past girlfriend, and Rick Astley.",2018,R,61,['comedy'],['US'],,tt7902184,4.6,173.0,2.411,5.5,318559,Michael McKay
tm430459,La Leyenda del Diamante,MOVIE,"When a gun-toting rebel tries to rescue her kidnapped sister, she finds herself up against a widely feared desperado and a cursed guardian of treasure.",2018,R,87,"['action', 'fantasy', 'horror', 'western', 'family', 'scifi']",['MX'],,tt6487242,3.3,51.0,12.871,5.25,255004,Roberto Girault
tm440324,Santo cachón,MOVIE,"Antonio tries to show his friend Carlos that his wife cheats on him. As he tries to make his friends see the truth, a number of different people and funny situations come up.",2018,R,87,['comedy'],['CO'],,tt9189572,4.7,56.0,2.665,6.0,247955,Andrés Felipe Orjuela
tm153164,Puriyaatha Puthir,MOVIE,"Kathir, a music director, starts seeing Meera, who teaches music. He starts receiving compromising videos of Meera, and desperately tries to find out the person wrecking their lives, but will it be too late?",2017,MA,140,['thriller'],['IN'],,tt3407614,6.5,1049.0,1.612,7.1,206543,Ranjit Jeyakodi
tm320949,Simplemente Manu NNa,MOVIE,Eclectic stand-up comic Manu NNa relays everyday tales about the struggles of being gay in Mexico and shares his love of telenovelas and mezcal.,2017,R,71,['comedy'],['MX'],,tt6833550,5.4,51.0,1.4,3.8,211560,Raúl Campos
tm320949,Simplemente Manu NNa,MOVIE,Eclectic stand-up comic Manu NNa relays everyday tales about the struggles of being gay in Mexico and shares his love of telenovelas and mezcal.,2017,R,71,['comedy'],['MX'],,tt6833550,5.4,51.0,1.4,3.8,590250,Jan Suter
tm428877,Babamın Ceketi,MOVIE,"Ferhat and Aslihan, who have been together for some time, want to crown their relationship with marriage. But Ferhat's being unemployed is a major obstacle to their marriage. In the meantime, Aslihan father's suffers heart attack makes the situation more complicated. Aslihan's father started to pressure his daughter to marry after the health problem. Her father wants to see her daughter get married. But for this, Ferhat must find money for work and wedding. One of the greatest supporters of Ferhat is his father Ibrahim. Ferhat, who started to look for a job with the help of his friend Penguen Ersin, finds himself in a variety of adventures.",2018,R,100,['comedy'],['TR'],,tt8857590,4.9,862.0,2.017,5.1,161431,Müfit Can Saçıntı
tm369452,Sebastián Marcelo Wainraich,MOVIE,"Argentine comedian Sebastián Wainraich highlights the comedy in everyday life, from minibars to reasons why funerals are better than weddings.",2018,PG,49,['comedy'],['AR'],,tt7607416,6.4,106.0,1.03,6.5,211560,Raúl Campos
tm369452,Sebastián Marcelo Wainraich,MOVIE,"Argentine comedian Sebastián Wainraich highlights the comedy in everyday life, from minibars to reasons why funerals are better than weddings.",2018,PG,49,['comedy'],['AR'],,tt7607416,6.4,106.0,1.03,6.5,590250,Jan Suter
tm471288,Baby Mamas,MOVIE,The daily lives and loves of four professional women in South Africa who are all in different stages of their own real-life baby mama drama.,2018,PG,93,"['comedy', 'drama']",['ZA'],,tt8686460,6.6,63.0,0.641,,1384645,Stephina Zwane
tm336084,Echcharikkai,MOVIE,"Two men kidnap the daughter of a rich man, and the latter approaches a retired cop to track the missing woman.",2018,MA,134,"['thriller', 'horror', 'crime', 'drama']",['IN'],,tt7853268,6.3,312.0,1.697,4.9,699590,K. M. Sarjun
tm360763,Verses of Love 2,MOVIE,"When he became a lecturer in Eidenburgh, Fahri met Hulya, Keira, and Sabrina. The three try to make Fahri forget Aisha to continue his life.",2017,MA,125,"['drama', 'romance']",['ID'],,tt7128070,5.5,609.0,2.821,6.8,196243,Guntur Soeharjanto
tm370472,Kavin Jay : Everybody Calm Down!,MOVIE,"On a mission to defy stereotypes, Malaysian stand-up comedian Kavin Jay shares stories about growing up in the VHS era with his Singapore audience.",2018,PG,53,"['comedy', 'documentation']",['XX'],,tt7924764,5.9,236.0,1.655,4.6,318559,Michael McKay
tm368697,Unexpectedly Yours,MOVIE,"Two former high school friends Patty and Cocoy find each other unexpectedly 30 years later, not only as organizers of their high school reunion, but also as new neighbors. Patty and her daughter Yanni's quiet lives then get an unexpected shake-up when love—in the form of Cocoy and his nephew Jason —comes knocking on their door.",2017,PG,120,"['comedy', 'romance']",['PH'],,tt7686876,6.7,180.0,2.461,7.5,141692,Cathy Garcia-Molina
tm458186,Komola Rocket,MOVIE,A manifestation of lives of people coming from different classes and beliefs in a steamer as they set out for their journeys. Things start to get out of hand when the steamer gets stuck amidst the passage and deepest secrets and desires start to unfold.,2018,MA,95,['drama'],['BD'],,tt8506874,7.4,1037.0,2.181,6.0,1973649,Nur Imran Mithu
tm430496,D.L. Hughley: Contrarian,MOVIE,"Comedian D.L. Hughley riffs on politics, ""Black Panther,"" his upbringing and more in a rapid-fire stand-up show at Philadelphia's Merriam Theater.",2018,R,58,['comedy'],['US'],,tt8426270,6.5,610.0,2.29,5.2,56729,Jay Chapman
tm327926,Panoptic,MOVIE,"Panoptic explores Lebanon's schizophrenia. Depicting a nation thriving for modernity while ignoring the vices preventing it from achieving its goal, director Rana Eid examines this paradox through sound, iconic monuments and secret hideouts.",2017,R,79,['documentation'],"['AE', 'LB']",,tt7138456,6.3,60.0,0.928,5.0,634269,Rana Eid
tm327636,Joe Mande's Award-Winning Comedy Special,MOVIE,"Stand-up comic Joe Mande aims for critical adulation with this special that covers dating shows, ""Shark Tank,"" Jewish summer camp and much more.",2017,R,66,"['comedy', 'documentation']",['US'],,tt7183876,6.1,509.0,2.079,6.3,340069,Daniel Gray Longino
tm349134,Fabrizio Copano: solo pienso en mí,MOVIE,"Fabrizio Copano takes audience participation to the next level in this stand-up set while reflecting on sperm banks, family WhatsApp groups and more.",2017,R,59,['comedy'],['CL'],,tt8134310,5.0,34.0,0.808,5.8,917750,Rodrigo Toro Solovera
tm349134,Fabrizio Copano: solo pienso en mí,MOVIE,"Fabrizio Copano takes audience participation to the next level in this stand-up set while reflecting on sperm banks, family WhatsApp groups and more.",2017,R,59,['comedy'],['CL'],,tt8134310,5.0,34.0,0.808,5.8,853124,Francisco Schultz
tm285712,Jen Kirkman: Just Keep Livin'?,MOVIE,"Incisive comic Jen Kirkman gets real about women's bodies, the value of alone time and an Italian private tour guide who may have been a ghost.",2017,PG,69,['comedy'],['US'],,tt6386352,6.8,1290.0,1.904,6.7,66532,Lance Bangs
tm494577,Oga Bolaji,MOVIE,"Oga Bolaji is a story that is centered around the simple happy go lucky life of a 40-year-old retired musician ""Gold Ikponmosa"". His life takes a drastic turn when he crosses paths with a young girl. Perhaps it leads to the worst or best part of his life. Oga Bolaji showcases the resilient, ingenuity of the Nigerian spirit. The way we live, our pain, our limitations, yet we continue to strive, we continue to hope and we continue to dream.",2018,MA,91,['drama'],['NG'],,tt8847418,,,1.102,,1302822,Kayode Kasum
tm426260,Si Doel the Movie,MOVIE,"Fourteen years after the woman he loved left him, a married man ventures to Amsterdam to find her but must decide where his heart lies.",2018,PG,85,"['family', 'romance', 'drama', 'comedy']",['ID'],,tt8669070,6.8,417.0,1.447,7.4,229349,Rano Karno
tm863808,My Octopus Teacher,MOVIE,"After years of swimming every day in the freezing ocean at the tip of Africa, Craig Foster meets an unlikely teacher: a young octopus who displays remarkable curiosity. Visiting her den and tracking her movements for months on end he eventually wins the animal’s trust and they develop a never-before-seen bond between human and wild animal.",2020,R,84,['documentation'],"['ZA', 'GB']",,tt12888462,8.1,52771.0,19.276,8.0,1363391,Philippa Ehrlich
tm863808,My Octopus Teacher,MOVIE,"After years of swimming every day in the freezing ocean at the tip of Africa, Craig Foster meets an unlikely teacher: a young octopus who displays remarkable curiosity. Visiting her den and tracking her movements for months on end he eventually wins the animal’s trust and they develop a never-before-seen bond between human and wild animal.",2020,R,84,['documentation'],"['ZA', 'GB']",,tt12888462,8.1,52771.0,19.276,8.0,603796,James Reed
tm824398,The Platform,MOVIE,"A mysterious place, an indescribable prison, a deep hole. An unknown number of levels. Two inmates living on each level. A descending platform containing food for all of them. An inhuman fight for survival, but also an opportunity for solidarity.",2019,R,95,"['scifi', 'thriller', 'horror', 'european']",['ES'],,tt8228288,7.0,213699.0,47.725,7.003,1172106,Galder Gaztelu-Urrutia
tm845489,His House,MOVIE,"After making a harrowing escape from war-torn South Sudan, a young refugee couple struggle to adjust to their new life in a small English town that has an unspeakable evil lurking beneath the surface.",2020,MA,93,"['thriller', 'drama', 'horror']",['GB'],,tt8508734,6.5,39988.0,27.065,6.5,648541,Remi Weekes
tm828369,Lunana: A Yak in the Classroom,MOVIE,A teacher struggling for inspiration travels to the most remote school in the world. It takes being so far away to understand the importance of his work... and to appreciate the value of yak dung!,2019,MA,109,"['drama', 'family']","['BT', 'CN']",,tt10189300,7.4,3257.0,6.869,7.4,1195748,Pawo Choyning Dorji
tm502532,Fantastic Fungi,MOVIE,"Fantastic Fungi is a descriptive time-lapse journey about the magical, mysterious and medicinal world of fungi and their power to heal, sustain and contribute to the regeneration of life on Earth that began 3.5 billion years ago.",2019,PG,81,['documentation'],['US'],,tt8258074,7.4,8430.0,9.263,7.3,160044,Louie Schwartzberg
tm817504,1BR,MOVIE,"When Sarah lucks into a sweet one-bedroom at Asilo Del Mar Apartments in Los Angeles, she think she's hit the jackpot. It's got plenty of space, friendly tenants, group BBQs and even a cute neighbour next door. All is not what it seems: loud noises start keeping her awake at night; her cat is missing; everyone seems to be a little too helpful and friendly, except for the weirdo, Lester. Soon, Sarah learns she didn't choose this apartment — it chose her.",2019,R,90,"['thriller', 'drama', 'horror']",['US'],,tt7541106,5.8,12397.0,15.943,6.1,1149771,David Marmor
tm494295,Straight Up,MOVIE,Todd and Rory are intellectual soul mates. He might be gay. She might not care. A romantic-comedy drama with a twist; a love story without the thrill of copulation.,2019,R,95,"['comedy', 'romance']",['US'],,tt8855960,6.8,2445.0,6.099,6.9,255395,James Sweeney
tm823545,Disappearance at Clifton Hill,MOVIE,"Following the death of her mother, a young woman returns home to Niagara Falls and becomes entangled in the memory of a kidnapping she claims to have witnessed as a child.",2020,MA,100,"['thriller', 'drama']",['CA'],,tt5919756,5.4,3612.0,5.746,5.4,256210,Albert Shin
tm1121246,Code 8,MOVIE,"In Lincoln City, some inhabitants have extraordinary abilities. Most live below the poverty line, under the close surveillance of a heavily militarized police force. Connor, a construction worker with powers, involves with a criminal gang to help his ailing mother. (Based on the short film “Code 8,” 2016.)",2019,MA,99,"['scifi', 'action', 'crime', 'thriller', 'drama']","['CA', 'GB', 'US']",,tt6259380,6.1,39469.0,18.193,6.2,43202,Jeff Chan
ts222439,Crash Landing on You,SHOW,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.",2019,R,85,['war'],['KR'],1.0,,,,59.917,8.8,1019758,Lee Jung-hyo
tm832345,365 Days,MOVIE,"Massimo is a member of the Sicilian Mafia family and Laura is a sales director. She does not expect that on a trip to Sicily trying to save her relationship, Massimo will kidnap her and give her 365 days to fall in love with him.",2020,MA,114,"['romance', 'drama', 'european']",['PL'],,tt10886166,3.3,84940.0,48.792,7.044,297519,Tomasz Mandes
tm832345,365 Days,MOVIE,"Massimo is a member of the Sicilian Mafia family and Laura is a sales director. She does not expect that on a trip to Sicily trying to save her relationship, Massimo will kidnap her and give her 365 days to fall in love with him.",2020,MA,114,"['romance', 'drama', 'european']",['PL'],,tt10886166,3.3,84940.0,48.792,7.044,194535,Barbara Bialowas
tm824331,Can You Keep a Secret?,MOVIE,"Thinking they're about to crash, Emma spills her secrets to a stranger on a plane. At least, she thought he was a stranger...Until she later meets Jack, her company's young CEO, who now knows every humiliating detail about her. Based on the blockbuster NYT bestseller.",2019,R,94,"['romance', 'comedy']",['US'],,tt8707922,5.3,16421.0,12.579,6.553,1218540,Elise Duran
tm450262,Last Breath,MOVIE,"A commercial diver is stranded on the seabed with only five minutes of oxygen supply, but with no chance of rescue for more than 30 minutes. With access to amazing archival footage, this is the true story of one man’s impossible fight for survival.",2019,R,85,"['documentation', 'european']","['BE', 'SE', 'GB']",,tt9056818,7.7,5800.0,5.855,7.7,1020214,Alex Parkinson
tm450262,Last Breath,MOVIE,"A commercial diver is stranded on the seabed with only five minutes of oxygen supply, but with no chance of rescue for more than 30 minutes. With access to amazing archival footage, this is the true story of one man’s impossible fight for survival.",2019,R,85,"['documentation', 'european']","['BE', 'SE', 'GB']",,tt9056818,7.7,5800.0,5.855,7.7,1020212,Richard Da Costa
tm456436,Bad Trip,MOVIE,Two pals embark on a road trip full of funny pranks that pull real people into mayhem.,2020,R,87,"['comedy', 'reality']","['CA', 'US']",,tt9684220,6.5,24537.0,73.507,6.1,178176,Kitao Sakurai
tm453862,The Call,MOVIE,"Connected by phone in the same home but 20 years apart, a serial killer puts another woman’s past — and life — on the line to change her own fate.",2020,MA,112,"['scifi', 'thriller', 'drama', 'crime', 'horror']",['KR'],,tt10530176,7.1,30772.0,33.987,7.6,1777580,Emil Atageldijev
tm358770,Paradise Hills,MOVIE,"A young woman is sent to Paradise Hills to be reformed, only to learn that the high-class facility's beautiful facade hides a sinister secret.",2019,R,95,"['scifi', 'thriller', 'fantasy', 'european']","['US', 'ES']",,tt6127004,5.3,22454.0,17.062,6.022,265104,Alice Waddington
tm548602,Between Two Ferns: The Movie,MOVIE,"Galifianakis dreamed of becoming a star. But when Will Ferrell discovered his public access TV show, 'Between Two Ferns' and uploaded it to Funny or Die, Zach became a viral laughing stock. Now Zach and his crew are taking a road trip to complete a series of high-profile celebrity interviews and restore his reputation.",2019,R,82,['comedy'],['US'],,tt9398640,6.1,32036.0,12.486,6.0,86174,Scott Aukerman
tm325325,The Game Changers,MOVIE,"From the UFC Octagon in Las Vegas and the anthropology lab at Dartmouth, to a strongman gym in Berlin and the bushlands of Zimbabwe, the world is introduced to elite athletes, special ops soldiers, visionary scientists, cultural icons, and everyday heroes—each on a mission to create a seismic shift in the way we eat and live.",2019,PG,88,['documentation'],['US'],,tt7455754,7.8,19942.0,11.211,7.4,64178,Louie Psihoyos
tm824488,The Art of Incarceration,MOVIE,"Narrated by Uncle Jack Charles and seen through the eyes of Indigenous prisoners at Victoria’s Fulham Correctional Centre, this documentary explores how art and culture can empower Australia's First Nations people to transcend their unjust cycles of imprisonment.",2019,R,90,['documentation'],['AU'],,tt11973834,8.6,25.0,0.664,,2418135,Alex Siddons
tm878333,Pokémon the Movie: Secrets of the Jungle,MOVIE,"The story of Koko, a young boy raised by Pokémon, and the creation of a new bond between humans and Pokémon.",2020,R,99,"['family', 'fantasy', 'animation', 'action', 'scifi']",['JP'],,tt11819890,6.4,1942.0,110.86,7.027,812503,Tetsuo Yajima
tm413660,In the Tall Grass,MOVIE,"After hearing a child screaming for help from the green depths of a vast field of tall grass, Becky, a pregnant woman, and Cal, her brother, park their car near a mysterious abandoned church and recklessly enter the field, discovering that they are not alone and because of some reason they are unable of escaping a completely inextricable vegetable labyrinth.",2019,MA,102,"['drama', 'thriller', 'scifi', 'horror']","['CA', 'US']",,tt4687108,5.4,55276.0,15.188,5.5,23221,Vincenzo Natali
tm820190,#Alive,MOVIE,"As a grisly virus rampages a city, a lone man stays locked inside his apartment, digitally cut off from seeking help and desperate to find a way out.",2020,MA,98,"['horror', 'thriller', 'action', 'drama']",['KR'],,tt10620868,6.3,38313.0,58.967,7.3,1170914,Cho Il
tm464662,Tread,MOVIE,"Pushed to his breaking point, a master welder in a small town at the foot of the Rocky Mountains quietly fortifies a bulldozer with 30 tons of concrete and steel and seeks to destroy those he believes have wronged him.",2020,PG,88,"['crime', 'documentation']",['US'],,tt5807330,7.1,3074.0,2.637,6.7,31757,Paul Solet
